State,LGA,Ward,PU-Code,PU-Name,Accredited_Voters,Registered_Voters,Results_Found,Transcription_Count,Result_Sheet_Stamped,Result_Sheet_Corrected,Result_Sheet_Invalid,Result_Sheet_Unclear,Result_Sheet_Unsigned,APC,LP,PDP,NNPP,Results_File
OYO,ISEYIN,KOSO II,30-16-10-007,SAGBO ILADO COMMUNITY GRAMMAR SCHOOL,53,112,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/168542/168542-1677598334.pdf
OYO,ISEYIN,KOSO II,30-16-10-008,"OPEN SPACE BESIDE TRANSFORMER, KOSO GOKE",41,63,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/168543/168543-1677513918.pdf
OYO,ISEYIN,KOSO II,30-16-10-009,"OPEN SPACE OPP. UNIQUE PRIMARY SCHOOL, OKE GBEGI",26,46,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/168544/168544-1677580560.pdf
OYO,ISEYIN,KOSO II,30-16-10-010,GALILEE AREA,21,33,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/168545/168545-1677503593.pdf
OYO,ISEYIN,KOSO II,30-16-10-011,PRIMARY HEALTH CENTRE GBEGI ILADO,35,63,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/168546/168546-1677499641.pdf
OYO,ISEYIN,KOSO II,30-16-10-012,"AJELANWA PRIMARY HEALTH CENTRE, IWOYA",41,66,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/16/ward/10/pu/012/012-1677379344.pdf
OYO,ISEYIN,KOSO II,30-16-10-013,"OPEN SPACE MAROJUOWO STR., ADJ. CENTRAL MOSQUE, ATOOGUN",56,105,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/168548/168548-1677609001.pdf
OYO,ISEYIN,KOSO II,30-16-10-014,"GLORY INTL. SCHOOL, YEKETE",52,89,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/168549/168549-1677507397.pdf
OYO,ISEYIN,KOSO II,30-16-10-015,"OPEN SPACE BESIDE FUNMART FILLING STATION SAW MILL, ODO IBO",40,72,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24892/pu/168550/168550-1677508449.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-013,ALOBAMAJA,47,72,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/168551/168551-1677563478.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-014,OSOMO JUNCTION,39,61,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/168552/168552-1677563846.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-015,KASABA JUNCTION,35,55,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/168553/168553-1677564003.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-016,OGBA,69,108,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/168554/168554-1677564393.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-017,LOWOORI AREA,35,56,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/168555/168555-1677564673.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-018,SAW MILL AREA,243,523,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/168556/168556-1677564890.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-019,ILABE/OGBA OKUTA,83,194,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/168557/168557-1677565713.pdf
OYO,ISEYIN,LADOGAN/OKE EYIN,30-16-11-020,OREMOJE PRIMARY SCHOOL,44,86,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3749/ward/24893/pu/168558/168558-1677566031.pdf
OYO,ITESIWAJU,IGBOJAIYE,30-17-02-010,OPEN SPACE BUDO FULANI,6,148,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24895/pu/168559/168559-1677572781.pdf
OYO,ITESIWAJU,IGBOJAIYE,30-17-02-011,COMMUNITY SCHOOL BUDO ARE,123,279,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24895/pu/168560/168560-1677573429.pdf
OYO,ITESIWAJU,KOMU,30-17-04-011,OPEN SPACE MATERNITY,183,512,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://inec-cvr-cache.s3.eu-west-1.amazonaws.com/cached/results/664611/result_88856_1677598744_thumb.jpg
OYO,ITESIWAJU,OKAKA I,30-17-05-010,FIGBAYEMI OPEN SPACE,65,135,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24898/pu/168565/168565-1677503218.pdf
OYO,ITESIWAJU,OKAKA II,30-17-06-007,NUD SCHOOL OKAKA,86,155,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3750/ward/24899/pu/168566/168566-1677509639.pdf
OYO,IWAJOWA,AGBAAKIN II,30-18-02-018,OLOYE OPEN PLACE,43,97,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3751/ward/24905/pu/168567/168567-1677596179.pdf
OYO,IWAJOWA,IWERE-ILE I,30-18-03-016,ILEMO OPEN SPACE,57,126,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3751/ward/24906/pu/168568/168568-1677598993.pdf
OYO,IWAJOWA,IWERE-ILE I,30-18-03-017,OPEN SPACE IBUDO AGBEDE,20,65,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3751/ward/24906/pu/168569/168569-1677594899.pdf
OYO,IWAJOWA,SABI GANA II,30-18-08-008,"COMMUNITY GRAMMAR SCHOOL, IGANNA",139,291,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3751/ward/24911/pu/168570/168570-1677591806.pdf
OYO,KAJOLA,ELERO,30-19-02-009,"2ND BAPTIST SCHOOL, OJETE ILERO",52,80,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/02/pu/009/009-1677409194.pdf
OYO,KAJOLA,IJO,30-19-05-012,"A.U.D SCHOOL 1, EEYELE",76,166,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3752/ward/24918/pu/168573/168573-1677612586.pdf
OYO,KAJOLA,IJO,30-19-05-013,"ONJO HIGH SCHOOL, ISALE ALUBO",56,99,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3752/ward/24918/pu/168574/168574-1677619633.pdf
OYO,KAJOLA,IJO,30-19-05-014,"TOWN HALL II, OKEHO",92,221,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/1/lga/3752/ward/24918/pu/168575/168575-1677620628.pdf
OYO,KAJOLA,ISIA,30-19-09-008,"ADS HIGH SCHOOL, OKEHO ISEMI - ILE ROAD",106,174,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/008/008-1677411521.pdf
OYO,KAJOLA,ISIA,30-19-09-009,"KARA JUNCTION OYALUGBO ROAD, OKEHO",82,152,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/09/pu/009/009-1677419718.pdf
OYO,KAJOLA,OLELE,30-19-11-017,"OKEHO/IGANNA GRAMM, SCHOOL",93,203,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/19/ward/11/pu/017/017-1677412951.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-010,OPEN SPACE NEAR SMABIF SCHOOL,181,632,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/010/010-1677403084.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-011,OGO OLUWA ESTATE,36,74,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/011/011-1677399152.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-012,OMOLAYO JUNCTION BESIDE TRANSFORMER,289,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/012/012-1677402400.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-013,0PEN SPACE OPP. TRANSFORMER NEAR FAITH BIBLE CHURCH,206,614,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/013/013-1677404253.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-014,OPEN SPACE OPP. NICKDEL COLLEGE,314,748,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/014/014-1677405673.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-015,OPEN SPACE OPP. J.NISSI SCHOOL OKEBADAN,312,749,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/015/015-1677402519.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-016,OPEN SPACE OPP. CAC OKE AGBARA YAWURI,196,598,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/016/016-1677405994.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-017,BEISDE ST. JOHN'S PRIMARY SCH. ONIYEYE,17,29,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/017/017-1677404536.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-018,"BAALE MARKET OJU-IRIN, AKOBO",257,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/018/018-1677399806.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-019,BESIDE TRANSFORMER PAPA TELLA,257,748,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/019/019-1677397559.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-020,BESIDE TOMM'S BAKERY APATUUKU VILLAGE,215,581,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/020/020-1677397181.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-022,"COMMUNITY HALL, PEACE QUARTERS GBAGANGAN",69,91,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/022/022-1677398638.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-023,OPEN SPACE BESIDE IFESOWAPO MODEL ESTATE ENTRANCE,216,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/023/023-1677400883.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-024,LAKURU VILLAGE,222,371,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/024/024-1677403398.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-025,OPEN SPACEBESIDE BLOCK INDUSTRY AROUNFESU ONIKANGA,283,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/025/025-1677400887.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-026,ONIREKE COMMUNITY HIGH SCHOOL,151,502,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/026/026-1677401764.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-027,INFRONT OF COMMUNITY HEALTH CENTRE ABA ALFA,200,586,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/027/027-1677401952.pdf
OYO,LAGELU,AJARA/OPEODU,30-20-01-028,OPEN SPACE AKOKA SOKOBI ESTATE,160,460,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/01/pu/028/028-1677396369.pdf
OYO,LAGELU,ARULOGUN EHIN/KELEBE,30-20-03-007,OPEN SPACE BESIDE YIDI ABA EGBA,133,214,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/03/pu/007/007-1677382883.pdf
OYO,LAGELU,ARULOGUN EHIN/KELEBE,30-20-03-008,BESIDE HOLINESS ESTATE ENTRANCE GATE,69,151,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/03/pu/008/008-1677377484.pdf
OYO,LAGELU,ARULOGUN EHIN/KELEBE,30-20-03-009,BESIDE HOLINESS ESTATE ENTRANCE GATE,69,151,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/03/pu/008/008-1677377484.pdf
OYO,LAGELU,ARULOGUN EHIN/KELEBE,30-20-03-010,OPEN SPACE INFRONT OF ARISE AND SHINE MATERNITY HOSPITAL ALOKO OLORUNDA,47,103,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/03/pu/010/010-1677383446.pdf
OYO,LAGELU,ARULOGUN EHIN/KELEBE,30-20-03-011,OPEN SPACE OGARA VILLAGE JUNCTION,35,54,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/03/pu/011/011-1677383551.pdf
OYO,LAGELU,ARULOGUN EHIN/KELEBE,30-20-03-012,I.D.C PRIMARY SCHOOL ENIOSA ONIBEPE,256,527,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/03/pu/012/012-1677375221.pdf
OYO,LAGELU,ARULOGUN EHIN/KELEBE,30-20-03-013,N.O. IDOWU COMPREHENSIVE HIGH SCHOOL OLORUNDA,315,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/03/pu/013/013-1677372401.pdf
OYO,LAGELU,EJIOKU/IGBON/ARIKU,30-20-04-012,OPEN SPACE OPP. CATHOLIC CHURCH EJIOKU,151,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/04/pu/012/012-1677389164.pdf
OYO,LAGELU,EJIOKU/IGBON/ARIKU,30-20-04-013,OPEN SPACE GBINGBIN JUNCTION EJIOKU AREA,95,511,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/04/pu/013/013-1677382834.pdf
OYO,LAGELU,EJIOKU/IGBON/ARIKU,30-20-04-016,OPEN SPACE BESIDE LASTING GLORY SCHOOL EJIOKU,43,117,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/04/pu/016/016-1677379153.pdf
OYO,LAGELU,EJIOKU/IGBON/ARIKU,30-20-04-017,OPEN SPACE BESIDE LASTING GLORY SCHOOL EJIOKU,43,117,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/04/pu/016/016-1677379153.pdf
OYO,LAGELU,EJIOKU/IGBON/ARIKU,30-20-04-021,OPEN  SPACE BESIDE ARABIC INSTITUTE ILE-IGBON,186,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/04/pu/021/021-1677386528.pdf
OYO,LAGELU,EJIOKU/IGBON/ARIKU,30-20-04-022,IDI MANGO ALONG BRONCO FARM ILE-IGBON,66,115,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/04/pu/022/022-1677390427.pdf
OYO,LAGELU,EJIOKU/IGBON/ARIKU,30-20-04-023,OPEN SPACE SUKURU OKE,75,105,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/04/pu/023/023-1677385502.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-016,OPEN SPACE AT GBENA OPP. IYALODE'S HOUSE,29,80,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/016/016-1677392987.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-017,OPEN SPACE BESIDE'S CAC OKE-IRAPADA CHURCH GBENA,117,528,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/017/017-1677396641.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-019,OPEN SPACE BESIDE POPLAT FILLING-STATION OJOO EXPRESS WAY,117,289,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/019/019-1677397087.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-023,OPEN SPACE BESIDE PORT LAND CEMENT IYANA-OJA,74,194,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/023/023-1677398363.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-025,BESIDE ROTED EVENT CENTER OPP. TRANSFORMER AGBON,58,184,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/025/025-1677393766.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-026,OPEN SPACE OPP. SEVENTH DAY ADVENTIST CHURCH AGBOON AREA IYANA CHURCH,125,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/026/026-1677393630.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-027,OPEN SPACE OPP. SEVENTH DAY ADVENTIST CHURCH AGBOON AREA IYANA CHURCH,125,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,TRUE,12,11,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/026/026-1677393630.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-028,OPEN SPACE OPP. CHIEF GANDI'S HOUSE IYANA CHURCH,144,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/028/028-1677392684.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-031,OPEN SPACE OPP. HEALTH CENTRE ELEWI-ODO MORENIKEJI,190,716,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/031/031-1677393319.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-032,"OPEN SPACE, ELEWI ODO EXP. JUNCTION BESIDE CAC WOSEM CHURCH",55,81,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/032/032-1677398042.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-033,OPEN SPACE OPP. LIFE ASSEMBLY CHURCH MONATAN,130,547,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/033/033-1677398016.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-034,"OPEN SPACE INFRONT OF MONATAN CENTRAL HOSPITAL, 7 UP BUS-STOP",29,116,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/034/034-1677399424.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-035,"OPEN SPACE BESIDE KUTE CENTRAL MOSQUE, KUTE MARKET",282,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/035/035-1677395872.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-037,OPEN SPACE BESIDE ONIMALE CENTRAL MOSQUE OFF KUTE ROAD,172,647,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/037/037-1677398798.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-038,"OPEN SPACE BESIDE POWER LINE ROAD KUTE, KAYOF BLOCK INDUSTRY",239,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/038/038-1677393738.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-040,INFRONT OF HEALTH CENTER ABIDIODAN,283,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/040/040-1677397937.pdf
OYO,LAGELU,LAGELU MARKET/KAJOLA/GBENA,30-20-05-041,INFRONT OF HEALTH CENTER ABIDIODAN,283,750,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/05/pu/040/040-1677397937.pdf
OYO,LAGELU,LALUPON I,30-20-07-010,"OPEN SPACE BESIDE ALH. RAHEEM ADEYEMO MOSQUE, LALUPON",114,627,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/07/pu/010/010-1677388009.pdf
OYO,LAGELU,LALUPON I,30-20-07-011,"OPEN SPACE UNDER ODAN TREE ILE ARO, LALUPON",67,514,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/07/pu/011/011-1677392118.pdf
OYO,LAGELU,LALUPON I,30-20-07-012,OPEN SPACE IYANA ILE BAALE LALUPON,46,117,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/07/pu/012/012-1677389439.pdf
OYO,LAGELU,LALUPON I,30-20-07-013,OPEN SPACE CASSAVA MARKET NEAR FILLING STATION MOPE. LALUPON,8,38,TRUE,0,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,https://docs.inecelectionresults.net/elections_prod/1292/state/01/lga/20/ward/07/pu/013/013-1677390641.pdf
